4K LSB	4K MSB	4K CSB	LSB	MSB	CSB	PROG	4K READ FW	READ FW	WBUF FW 0	WBUF FW 1	CH XFER LAT	ERASE	CHANNEL BW	UNIX TIME	EXCEL TIME	OVERALL PERF	randread.4	randread.8	randread.16	randread.32	randread.64	randread.128	randread.256	randwrite.4	randwrite.8	randwrite.16	randwrite.32	randwrite.64	randwrite.128	randwrite.256
																ACTUAL	62.922332749999995	76.1328555	86.47144875	104.28622675	136.775918	197.36059049999997	284.24719350000004	11.562852500000002	12.400980250000002	14.104175	17.44162075	24.0179325	41.89336175	81.96446875000001
1.0	1.0	8.0	4.0	8.0	4.0	12313.464821928605	3529.0	13913.0	13915.0	18066.0	0.8612071236184462	557620.0	5000000.0	2009.0	6185.0	2504.0	142.0	1654.0	0.1494083921446621	6.0	1696922521.1414378	45209.68195765553	1.8185532465214702	24.25321	35.65701	35.604271	40.18414	45.53784	58.938221	82.221168	10.04469	17.225	34.559558	69.13341	137.688687	278.360292	550.79252
3.0	1.0	8.0	4.0	8.0	4.0	4320.502716481978	400.0	3203.0	86363.0	107852.0	0.8085435312525657	744683.0	3116942.0	1708.0	5223.0	8237.0	686.0	1613.0	0.09841663185409087	6.0	1696922879.126731	45209.68610100383	2.06263774261859	175.814425	230.903162	405.38033	624.031212	672.467388	680.813762	696.744729	15.915375	19.370769	23.536067	32.560113	65.110154	131.265717	265.765991
1.0	1.0	8.0	4.0	128.0	4.0	3446.02559720961	2419.0	1000.0	14217.0	13408.0	1.2969215835091294	569313.0	2287295.0	1569.0	9845.0	2673.0	1000.0	1480.0	0.01	6.0	1696923279.7275364	45209.690737587225	1.0383332274367822	28.15644	42.657693	56.792661	69.969514	102.542149	168.151158	299.043595	12.792052	19.789653	29.147413	50.39192	89.356393	168.926501	328.77947
1.0	1.0	16.0	8.0	128.0	4.0	45311.1507342492	2110.0	14387.0	44375.0	55365.0	0.2969535028521446	238350.0	2387656.0	963.0	1023.0	1181.0	837.0	650.0	0.07556348472298326	6.0	1696923615.3304935	45209.69462188071	0.24688229802559908	53.915618	66.966304	72.812063	83.582777	103.895706	145.04698	152.299559	8.51105	9.119071	11.441101	22.302979	31.547962	54.285193	103.376102
2.0	2.0	2.0	1.0	128.0	2.0	5147.262369386175	4000.0	12131.0	148617.0	165617.0	0.2	1208274.0	5000000.0	1135.0	5044.0	8752.0	750.0	783.0	0.09595059021244833	6.0	1696923871.531403	45209.697587169016	2.296868151114237	172.164074	172.272928	197.123518	205.829367	214.571537	232.268013	263.787607	15.805887	20.315626	40.687779	81.385756	162.288651	326.343064	654.343985
3.0	1.0	16.0	8.0	128.0	4.0	5912.4369311166765	2233.0	2536.0	49504.0	56294.0	0.38006034430665536	784200.0	253537.0	973.0	3018.0	3077.0	228.0	731.0	0.19591200355531033	6.0	1696924347.9455192	45209.70310122128	0.2540064576587231	78.438327	94.290096	102.410381	112.45872	132.936294	173.511543	287.093102	10.721528	12.985071	17.235205	24.91773	40.018545	69.05401	128.22333
3.0	8.0	16.0	2.0	16.0	2.0	22000.265250615732	475.0	1891.0	5000.0	4500.0	0.8655055016213471	558498.0	352440.0	131.0	5588.0	2549.0	101.0	138.0	0.10815905989367754	6.0	1696924636.3263462	45209.70643896234	0.5271063768689027	25.056445	29.375847	33.733705	42.471072	69.795131	119.515091	188.527186	10.65289	12.567215	18.887551	27.948582	45.905126	81.077633	152.43354
2.0	2.0	16.0	4.0	128.0	4.0	3045.237991400768	2919.0	3048.0	5000.0	6063.0	0.2	2814137.0	4883352.0	950.0	3938.0	8287.0	691.0	926.0	0.18159551788097725	6.0	1696924898.7029083	45209.7094757281	0.7243998874968833	14.398471	14.405529	27.411039	35.109211	47.988964	68.935013	113.317636	16.764898	19.628114	23.49719	32.413403	48.438185	81.797074	146.37185
3.0	4.0	4.0	2.0	64.0	2.0	46629.43356452513	1355.0	8575.0	22379.0	27514.0	1.3728414235234743	1166336.0	863746.0	2093.0	3428.0	6791.0	394.0	941.0	0.03539671794845639	6.0	1696925144.7922864	45209.7123239848	1.2952298830818354	68.848075	72.906808	85.257021	123.862173	177.074203	262.723927	437.5386	18.319177	23.48031	37.431967	61.531383	108.37056	199.265886	385.371138
3.0	2.0	16.0	2.0	64.0	4.0	115429.51580420126	2324.0	12500.0	6630.0	8671.0	0.5810740577960407	50000.0	2554631.0	973.0	5569.0	9566.0	653.0	3262.0	0.14922982233035895	6.0	1696925563.923056	45209.717175035374	0.5352623166794477	22.005556	22.245324	35.530109	50.454094	70.754317	111.374114	177.818073	16.260058	18.742465	21.031305	28.201327	41.494277	66.235633	115.007985
3.0	4.0	16.0	2.0	32.0	4.0	185924.76436476465	2187.0	10084.0	66479.0	77506.0	0.5562200927183009	645700.0	1821174.0	933.0	2827.0	7108.0	973.0	950.0	0.024140715530560308	6.0	1696925821.638674	45209.72015785502	0.6291416204092581	112.808071	113.100114	117.219388	148.139859	167.150617	196.412149	308.242587	14.055758	15.461172	23.786552	38.406568	57.230651	100.418916	189.461152
1.0	1.0	8.0	2.0	16.0	4.0	96765.19658732004	400.0	13205.0	99614.0	94524.0	0.5524055775126218	1893549.0	488036.0	2159.0	1491.0	6079.0	458.0	2896.0	0.11260753748058284	6.0	1696926164.6879945	45209.72412833327	6.647442639232564	119.734466	127.180371	153.368983	157.667246	162.648195	176.370204	219.5257	30.037331	60.364267	120.841854	241.788526	483.654743	966.168711	1933.237711
3.0	1.0	32.0	8.0	128.0	8.0	2048.000000000001	4000.0	1000.0	5000.0	7000.0	0.2	50000.0	5000000.0	5000.0	10000.0	10000.0	1000.0	5000.0	0.01	6.0	1696926933.607009	45209.7330278589	1.240285966699897	25.967558	43.454765	63.67002	87.542871	135.985023	233.331407	391.72838	21.67599	27.193713	37.315785	57.304858	97.45016	176.510244	335.038718
3.0	2.0	8.0	8.0	64.0	4.0	136678.09877754364	707.0	5890.0	14186.0	14033.0	0.24192273743315892	50000.0	2041674.0	1956.0	6602.0	2616.0	743.0	1352.0	0.1494323228404497	6.0	1696927306.6275904	45209.73734522674	0.2989535698934557	32.059667	32.624287	44.913108	64.412521	92.217507	148.483091	237.449636	9.507279	11.913091	14.892104	21.733404	33.254002	56.791353	103.533124
2.0	2.0	2.0	1.0	32.0	8.0	203783.5681628895	2694.0	3488.0	110172.0	132974.0	0.6577063550036524	699316.0	858491.0	321.0	9434.0	8475.0	820.0	3731.0	0.15615384615384617	6.0	1696930494.3585181	45209.77424026062	5.72417614871496	158.208548	158.376993	208.730813	221.95433	243.115998	462.745717	901.911174	24.158593	48.470867	97.083428	194.239838	388.589958	776.870483	1554.49953
3.0	2.0	4.0	2.0	32.0	8.0	2153.7937096852474	2883.0	4096.0	115172.0	140866.0	0.6928414901387875	771267.0	973607.0	428.0	9623.0	8644.0	836.0	3806.0	0.15907692307692312	6.0	1696931246.0095897	45209.782939925804	1.5822088717374396	206.537157	207.212861	266.34582	282.498134	303.772955	524.639603	807.063348	16.210742	19.248964	23.164355	36.425519	72.098155	143.03803	289.994574
1.0	4.0	8.0	2.0	64.0	2.0	2865.217742865552	3073.0	4705.0	120172.0	148920.0	0.7279766252739226	843218.0	1088724.0	534.0	9811.0	8814.0	852.0	3881.0	0.16200000000000003	6.0	1696931653.7966688	45209.787659683665	0.7650832391330474	132.006096	131.975156	132.571223	180.623315	201.727727	223.720207	267.657793	16.64272	19.381921	22.835139	30.144559	55.059357	109.993885	219.684363
2.0	8.0	8.0	4.0	64.0	2.0	3811.6337126972485	3262.0	5314.0	125172.0	157135.0	0.7631117604090578	915170.0	1203840.0	641.0	4.0	8983.0	869.0	3955.0	0.16492307692307692	6.0	1696932014.9090333	45209.79183922493	0.7625757862030467	184.666979	185.10539	185.334991	189.469409	244.056945	269.386095	296.129662	16.77171	18.942886	22.998151	28.832285	42.62328	68.383908	122.12589
2.0	1.0	16.0	4.0	128.0	2.0	5070.662289435624	3452.0	5922.0	130172.0	165512.0	0.7982468955441928	987121.0	1318956.0	747.0	192.0	9153.0	885.0	4030.0	0.16784615384615387	6.0	1696932362.831715	45209.795866107816	1.1780622417694826	193.84558	249.02921	261.155139	281.63295	323.265227	406.791584	805.590755	16.882196	18.968372	22.376998	29.757726	43.148487	68.094602	119.46135
3.0	2.0	2.0	8.0	4.0	4.0	6745.563186686712	3641.0	6531.0	135172.0	174049.0	0.833382030679328	1059072.0	1434072.0	853.0	381.0	9322.0	902.0	4104.0	0.1707692307692308	5.0	1696932713.7767081	45209.79992797116	6.571335612883315	260.384848	260.200879	467.372833	719.821028	767.407262	773.070233	1530.065464	22.112175	44.393409	88.506961	177.946381	356.481667	712.907384	1425.818591
1.0	4.0	4.0	1.0	8.0	4.0	8973.70404658668	3830.0	7140.0	140172.0	182748.0	0.868517165814463	1131023.0	1549189.0	960.0	570.0	9492.0	918.0	4179.0	0.1736923076923077	4.0	1696933461.7794428	45209.80858541022	33.160711743014716	152.255574	152.549991	152.529074	205.26456	398.915612	786.444952	1560.799479	150.575079	295.582406	570.020186	1139.86002	2280.118585	4558.743673	9124.654908
2.0	1.0	8.0	1.0	8.0	4.0	11937.826699875537	430.0	7749.0	145172.0	191608.0	0.9036523009495983	1202974.0	1664305.0	1066.0	758.0	9661.0	934.0	4254.0	0.17661538461538462	5.0	1696935539.674463	45209.8326351211	10.289816839713518	230.846121	312.19104	617.633376	618.053014	622.556269	628.232004	1240.176031	38.893176	78.14761	156.388586	312.592734	626.05751	1249.768445	2503.77045
2.0	2.0	16.0	2.0	16.0	4.0	15881.03480752393	619.0	8357.0	5345.0	7140.0	0.9387874360847333	1274926.0	1779421.0	1172.0	947.0	9831.0	951.0	4328.0	0.17953846153846156	6.0	1696936466.5681672	45209.84336305749	2.130584913034034	29.458679	37.722911	67.327015	121.816808	179.490749	301.049065	544.197689	21.945382	31.883894	51.182747	89.652974	157.002035	292.739864	564.527939
3.0	4.0	16.0	2.0	16.0	4.0	21126.73210111319	809.0	8966.0	10345.0	13987.0	0.9739225712198685	1346877.0	1894538.0	1279.0	1136.0	3.0	967.0	4403.0	0.18246153846153848	6.0	1696936941.9635491	45209.848865318854	0.8444602377470626	36.501897	40.965277	49.252475	78.115353	126.295572	184.933448	285.38539	8.183715	13.130135	25.021913	43.971251	78.404516	149.836157	297.405486
1.0	2.0	2.0	4.0	16.0	4.0	28105.146464432182	998.0	9575.0	15345.0	20995.0	1.0090577063550037	1418828.0	2009654.0	1385.0	1324.0	172.0	984.0	4478.0	0.1853846153846154	6.0	1696937271.5635858	45209.85268013409	10.021922422595342	30.796275	35.112453	53.422105	79.33986	96.307681	133.807759	208.632725	45.254974	90.391531	180.938971	361.9919	723.724869	1446.919026	2892.958248
2.0	4.0	4.0	4.0	32.0	4.0	37388.615239058476	1188.0	10183.0	20345.0	28165.0	1.044192841490139	1490779.0	2124770.0	1492.0	1513.0	342.0	0.0	4552.0	0.18830769230769231	6.0	1696938180.6981454	45209.86320252483	1.1077347984746593	46.034884	46.238854	50.523616	79.1325	108.135433	140.307076	248.757261	8.540547	12.290793	24.651188	49.668577	98.516062	199.218028	397.04383
2.0	8.0	8.0	8.0	32.0	8.0	49738.52569184959	1377.0	10792.0	25345.0	22836.0	1.079327976625274	1562731.0	2239886.0	1598.0	1702.0	511.0	17.0	4627.0	0.19123076923076926	6.0	1696938532.5643442	45209.86727505028	0.2887972882747703	53.809099	53.950461	58.279948	62.86646	79.470416	116.744427	164.030877	8.573487	8.895197	12.837192	19.534584	31.955364	54.996849	101.559897
3.0	1.0	16.0	1.0	64.0	8.0	66167.7604848645	1567.0	11401.0	30345.0	27831.0	1.1144631117604091	1634682.0	2355003.0	1704.0	1890.0	681.0	33.0	4701.0	0.19415384615384618	6.0	1696938796.1135159	45209.870325387914	0.39911894159885497	78.62693	81.313023	100.520234	129.52005	187.500067	314.39357	490.917825	8.588468	9.620296	13.195947	20.08821	39.545785	79.162753	159.08797
1.0	2.0	32.0	2.0	64.0	8.0	88023.76963698052	1756.0	12009.0	35345.0	32987.0	1.1495982468955441	1706633.0	2470119.0	1811.0	2079.0	850.0	49.0	4776.0	0.1970769230769231	6.0	1696939102.5566065	45209.87387218294	0.23764525023597827	49.825112	49.968778	55.236308	74.842544	103.559597	160.484514	171.061731	8.56064	9.303816	11.995986	16.90227	27.034563	52.919436	100.422154
